"Year","Age Group","State","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2003","10 to 14","Iowa","--","211,419","--","--","--"
"2003","10 to 14","Kansas","--","202,543","--","--","--"
"2003","10 to 14","Kentucky","--","288,530","--","--","--"
"2003","10 to 14","Louisiana","--","345,042","--","--","--"
"2003","10 to 14","Maine","--","91,740","--","--","--"
"2003","10 to 14","Maryland","--","415,003","--","--","--"
"2003","10 to 14","Massachusetts","--","443,466","--","--","--"
"2003","10 to 14","Michigan","11**","770,745","1.43**","--","568"
"2003","10 to 14","Minnesota","--","376,274","--","--","--"
"2003","10 to 14","Mississippi","--","222,566","--","--","--"
"2003","10 to 14","Missouri","--","419,276","--","--","--"
"2003","10 to 14","Montana","--","66,887","--","--","--"
"2003","10 to 14","Nebraska","--","128,365","--","--","--"
"2003","10 to 14","Nevada","--","161,977","--","--","--"
"2003","10 to 14","New Hampshire","0**","96,033","0.00**","--","--"
"2003","10 to 14","New Jersey","--","624,294","--","--","--"
"2003","10 to 14","New Mexico","--","147,369","--","--","--"
"2003","10 to 14","New York","--","1,374,781","--","--","--"
"2003","10 to 14","North Carolina","--","596,593","--","--","--"
"2003","10 to 14","North Dakota","0**","44,440","0.00**","--","--"
"2003","10 to 14","Ohio","10**","841,279","1.19**","--","514"
"2003","10 to 14","Oklahoma","10**","253,716","3.94**","--","525"
"2003","10 to 14","Oregon","0**","248,885","0.00**","--","--"
"2003","10 to 14","Pennsylvania","18**","875,375","2.06**","--","936"
"2003","10 to 14","Rhode Island","0**","74,532","0.00**","--","--"
"2003","10 to 14","South Carolina","--","304,439","--","--","--"
"2003","10 to 14","South Dakota","--","57,401","--","--","--"
"2003","10 to 14","Tennessee","--","415,531","--","--","--"
"2003","10 to 14","Texas","24","1,726,691","1.39","--","1,249"
"2003","10 to 14","Utah","--","197,126","--","--","--"
"2003","10 to 14","Vermont","--","44,837","--","--","--"
"2003","10 to 14","Virginia","--","521,025","--","--","--"
"2003","10 to 14","Washington","--","447,204","--","--","--"
"2003","10 to 14","West Virginia","--","115,800","--","--","--"
"2003","10 to 14","Wisconsin","--","404,209","--","--","--"
"2003","10 to 14","Wyoming","--","36,411","--","--","--"
"2003","15 to 19","Alabama","19**","321,655","5.91**","--","893"
"2003","15 to 19","Alaska","20**","54,087","36.98**","--","951"
"2003","15 to 19","Arizona","40","389,173","10.28","--","1,904"
"2003","15 to 19","Arkansas","12**","194,660","6.17**","--","568"
"2003","15 to 19","California","131","2,559,499","5.12","--","6,204"
"2003","15 to 19","Colorado","25","325,785","7.67","--","1,194"
"2003","15 to 19","Connecticut","--","237,584","--","--","--"
"2003","15 to 19","Delaware","--","58,512","--","--","--"
"2003","15 to 19","District of Columbia","--","37,582","--","--","--"
"2003","15 to 19","Florida","58","1,095,938","5.29","--","2,754"
"2003","15 to 19","Georgia","50","620,715","8.06","--","2,372"
"2003","15 to 19","Hawaii","--","82,422","--","--","--"
"2003","15 to 19","Idaho","15**","110,272","13.60**","--","706"
"2003","15 to 19","Illinois","42","895,952","4.69","--","2,007"
"2003","15 to 19","Indiana","29","452,375","6.41","--","1,366"
"2003","15 to 19","Iowa","21","221,017","9.50","--","996"
"2003","15 to 19","Kansas","15**","210,314","7.13**","--","718"
"2003","15 to 19","Kentucky","20**","283,425","7.06**","--","956"
"2003","15 to 19","Louisiana","32","352,068","9.09","--","1,516"
"2003","15 to 19","Maine","--","93,919","--","--","--"
"2003","15 to 19","Maryland","25","382,271","6.54","--","1,177"
"2003","15 to 19","Massachusetts","21","442,891","4.74","--","1,009"
"2003","15 to 19","Michigan","49","734,052","6.68","--","2,332"
"2003","15 to 19","Minnesota","38","381,242","9.97","--","1,825"
"2003","15 to 19","Mississippi","13**","221,348","5.87**","--","619"
"2003","15 to 19","Missouri","28","416,543","6.72","--","1,327"
"2003","15 to 19","Montana","13**","72,218","18.00**","--","613"
"2003","15 to 19","Nebraska","13**","135,381","9.60**","--","615"
"2003","15 to 19","Nevada","21","141,918","14.80","--","999"
"2003","15 to 19","New Hampshire","--","93,120","--","--","--"
"2003","15 to 19","New Jersey","18**","557,471","3.23**","--","859"
"2003","15 to 19","New Mexico","19**","149,018","12.75**","--","922"
"2003","15 to 19","New York","56","1,324,282","4.23","--","2,660"
"2003","15 to 19","North Carolina","44","576,682","7.63","--","2,082"
"2003","15 to 19","North Dakota","--","53,051","--","--","--"
"2003","15 to 19","Ohio","42","815,127","5.15","--","2,005"
"2003","15 to 19","Oklahoma","32","262,211","12.20","--","1,517"
"2003","15 to 19","Oregon","16**","247,485","6.47**","--","763"
"2003","15 to 19","Pennsylvania","72","877,791","8.20","--","3,428"
"2003","15 to 19","Rhode Island","--","78,591","--","--","--"
"2003","15 to 19","South Carolina","15**","300,721","4.99**","--","709"
"2003","15 to 19","South Dakota","10**","61,819","16.18**","--","472"
"2003","15 to 19","Tennessee","26","396,474","6.56","--","1,236"
"2003","15 to 19","Texas","161","1,693,677","9.51","--","7,647"
"2003","15 to 19","Utah","28","209,079","13.39","--","1,331"
"2003","15 to 19","Vermont","--","48,681","--","--","--"
"2003","15 to 19","Virginia","40","514,848","7.77","--","1,884"
"2003","15 to 19","Washington","42","437,452","9.60","--","2,007"
"2003","15 to 19","West Virginia","--","119,365","--","--","--"
"2003","15 to 19","Wisconsin","46","415,257","11.08","--","2,179"
"2003","15 to 19","Wyoming","10**","40,157","24.90**","--","476"
"2003","20 to 24","Alabama","43","326,983","13.15","--","1,831"
"2003","20 to 24","Alaska","13**","47,775","27.21**","--","558"
"2003","20 to 24","Arizona","88","407,205","21.61","--","3,781"
"2003","20 to 24","Arkansas","29","197,774","14.66","--","1,246"
"2003","20 to 24","California","250","2,605,156","9.60","--","10,762"
"2003","20 to 24","Colorado","57","334,835","17.02","--","2,461"
"2003","20 to 24","Connecticut","17**","199,807","8.51**","--","735"
"2003","20 to 24","Delaware","--","57,369","--","--","--"
"2003","20 to 24","District of Columbia","--","50,398","--","--","--"
"2003","20 to 24","Florida","137","1,081,883","12.66","--","5,879"
"2003","20 to 24","Georgia","79","635,799","12.43","--","3,389"
"2003","20 to 24","Hawaii","--","93,818","--","--","--"
"2003","20 to 24","Idaho","18**","105,120","17.12**","--","772"
"2003","20 to 24","Illinois","81","885,309","9.15","--","3,499"
"2003","20 to 24","Indiana","50","454,110","11.01","--","2,141"
"2003","20 to 24","Iowa","32","218,193","14.67","--","1,381"
"2003","20 to 24","Kansas","29","206,499","14.04","--","1,242"
"2003","20 to 24","Kentucky","57","300,426","18.97","--","2,451"
"2003","20 to 24","Louisiana","47","358,093","13.13","--","2,024"
"2003","20 to 24","Maine","--","76,668","--","--","--"
"2003","20 to 24","Maryland","50","351,242","14.24","--","2,149"
"2003","20 to 24","Massachusetts","25","428,008","5.84","--","1,076"
"2003","20 to 24","Michigan","72","693,237","10.39","--","3,082"
"2003","20 to 24","Minnesota","50","357,007","14.01","--","2,157"
"2003","20 to 24","Mississippi","27","226,504","11.92","--","1,157"
"2003","20 to 24","Missouri","59","407,937","14.46","--","2,507"
"2003","20 to 24","Montana","15**","66,341","22.61**","--","632"
"2003","20 to 24","Nebraska","15**","129,696","11.57**","--","652"
"2003","20 to 24","Nevada","37","149,923","24.68","--","1,585"
"2003","20 to 24","New Hampshire","13**","77,684","16.73**","--","555"
"2003","20 to 24","New Jersey","44","503,682","8.74","--","1,892"
"2003","20 to 24","New Mexico","31","138,117","22.45","--","1,348"
"2003","20 to 24","New York","100","1,307,078","7.65","--","4,297"
"2003","20 to 24","North Carolina","92","582,474","15.80","--","3,968"
"2003","20 to 24","North Dakota","15**","57,270","26.19**","--","647"
"2003","20 to 24","Ohio","87","781,889","11.13","--","3,744"
"2003","20 to 24","Oklahoma","33","273,593","12.06","--","1,425"
"2003","20 to 24","Oregon","47","250,274","18.78","--","2,047"
"2003","20 to 24","Pennsylvania","101","804,001","12.56","--","4,361"
"2003","20 to 24","Rhode Island","--","77,550","--","--","--"
"2003","20 to 24","South Carolina","28","300,212","9.33","--","1,204"
"2003","20 to 24","South Dakota","11**","57,788","19.04**","--","479"
"2003","20 to 24","Tennessee","54","412,414","13.09","--","2,313"
"2003","20 to 24","Texas","187","1,710,247","10.93","--","8,068"
"2003","20 to 24","Utah","48","244,436","19.64","--","2,063"
"2003","20 to 24","Vermont","--","41,446","--","--","--"
"2003","20 to 24","Virginia","62","523,301","11.85","--","2,660"
"2003","20 to 24","Washington","58","441,204","13.15","--","2,500"
"2003","20 to 24","West Virginia","24","125,685","19.10","--","1,038"
"2003","20 to 24","Wisconsin","50","389,113","12.85","--","2,164"
"2003","20 to 24","Wyoming","--","39,157","--","--","--"
"2003","25 to 29","Alabama","46","280,387","16.41","--","1,731"
"2003","25 to 29","Alaska","15**","41,359","36.27**","--","575"
"2003","25 to 29","Arizona","58","383,859","15.11","--","2,217"
"2003","25 to 29","Arkansas","28","173,343","16.15","--","1,054"
"2003","25 to 29","California","236","2,514,926","9.38","--","8,965"
"2003","25 to 29","Colorado","53","322,088","16.46","--","2,018"
"2003","25 to 29","Connecticut","15**","191,110","7.85**","--","567"
"2003","25 to 29","Delaware","--","50,671","--","--","--"
"2003","25 to 29","District of Columbia","--","51,863","--","--","--"
"2003","25 to 29","Florida","131","987,982","13.26","--","4,943"
"2003","25 to 29","Georgia","67","608,312","11.01","--","2,524"
"2003","25 to 29","Hawaii","12**","82,256","14.59**","--","459"
"2003","25 to 29","Idaho","14**","86,757","16.14**","--","529"
"2003","25 to 29","Illinois","85","851,314","9.99","--","3,220"
"2003","25 to 29","Indiana","63","389,333","16.18","--","2,410"
"2003","25 to 29","Iowa","18**","167,164","10.77**","--","680"
"2003","25 to 29","Kansas","24","163,042","14.72","--","905"
"2003","25 to 29","Kentucky","48","262,367","18.30","--","1,827"
"2003","25 to 29","Louisiana","41","287,659","14.25","--","1,560"
"2003","25 to 29","Maine","--","67,885","--","--","--"
"2003","25 to 29","Maryland","26","336,656","7.72","--","985"
"2003","25 to 29","Massachusetts","36","412,829","8.72","--","1,362"
"2003","25 to 29","Michigan","100","593,546","16.85","--","3,814"
"2003","25 to 29","Minnesota","31","315,243","9.83","--","1,174"
"2003","25 to 29","Mississippi","37","180,030","20.55","--","1,395"
"2003","25 to 29","Missouri","43","347,369","12.38","--","1,643"
"2003","25 to 29","Montana","16**","48,398","33.06**","--","605"
"2003","25 to 29","Nebraska","16**","107,194","14.93**","--","609"
"2003","25 to 29","Nevada","25","157,961","15.83","--","953"
"2003","25 to 29","New Hampshire","--","66,173","--","--","--"
"2003","25 to 29","New Jersey","36","525,255","6.85","--","1,374"
"2003","25 to 29","New Mexico","34","116,611","29.16","--","1,297"
"2003","25 to 29","New York","79","1,278,915","6.18","--","3,009"
"2003","25 to 29","North Carolina","60","560,787","10.70","--","2,285"
"2003","25 to 29","North Dakota","--","35,166","--","--","--"
"2003","25 to 29","Ohio","79","695,460","11.36","--","3,002"
"2003","25 to 29","Oklahoma","37","218,606","16.93","--","1,396"
"2003","25 to 29","Oregon","35","232,626","15.05","--","1,324"
"2003","25 to 29","Pennsylvania","87","699,951","12.43","--","3,330"
"2003","25 to 29","Rhode Island","--","64,712","--","--","--"
"2003","25 to 29","South Carolina","35","266,535","13.13","--","1,334"
"2003","25 to 29","South Dakota","--","44,229","--","--","--"
"2003","25 to 29","Tennessee","63","379,810","16.59","--","2,412"
"2003","25 to 29","Texas","185","1,577,842","11.73","--","7,016"
"2003","25 to 29","Utah","29","188,091","15.42","--","1,115"
"2003","25 to 29","Vermont","--","31,193","--","--","--"
"2003","25 to 29","Virginia","65","476,105","13.65","--","2,454"
"2003","25 to 29","Washington","49","395,335","12.40","--","1,875"
"2003","25 to 29","West Virginia","17**","105,879","16.06**","--","647"
"2003","25 to 29","Wisconsin","48","320,370","14.98","--","1,829"
"2003","25 to 29","Wyoming","--","28,976","--","--","--"
"2003","30 to 34","Alabama","44","302,722","14.54","--","1,451"
"2003","30 to 34","Alaska","11**","44,983","24.45**","--","359"
"2003","30 to 34","Arizona","82","387,476","21.16","--","2,692"
"2003","30 to 34","Arkansas","31","176,867","17.53","--","1,031"
"2003","30 to 34","California","311","2,696,223","11.54","--","10,229"
"2003","30 to 34","Colorado","61","350,748","17.39","--","2,011"
"2003","30 to 34","Connecticut","26","234,457","11.09","--","851"
"2003","30 to 34","Delaware","--","54,827","--","--","--"
"2003","30 to 34","District of Columbia","--","50,671","--","--","--"
"2003","30 to 34","Florida","172","1,115,300","15.42","--","5,692"
"2003","30 to 34","Georgia","87","679,458","12.80","--","2,880"
"2003","30 to 34","Hawaii","14**","85,224","16.43**","--","458"
"2003","30 to 34","Idaho","20**","88,655","22.56**","--","659"
"2003","30 to 34","Illinois","93","913,055","10.19","--","3,092"
"2003","30 to 34","Indiana","95","422,930","22.46","--","3,138"
"2003","30 to 34","Iowa","25","184,337","13.56","--","826"
"2003","30 to 34","Kansas","26","178,068","14.60","--","860"
"2003","30 to 34","Kentucky","60","287,976","20.84","--","1,985"
"2003","30 to 34","Louisiana","37","297,079","12.46","--","1,226"
"2003","30 to 34","Maine","12**","81,736","14.68**","--","394"
"2003","30 to 34","Maryland","46","389,298","11.82","--","1,514"
"2003","30 to 34","Massachusetts","40","458,426","8.73","--","1,298"
"2003","30 to 34","Michigan","103","690,708","14.91","--","3,380"
"2003","30 to 34","Minnesota","52","344,993","15.07","--","1,722"
"2003","30 to 34","Mississippi","35","191,108","18.31","--","1,150"
"2003","30 to 34","Missouri","44","377,648","11.65","--","1,449"
"2003","30 to 34","Montana","16**","53,334","30.00**","--","528"
"2003","30 to 34","Nebraska","21","113,526","18.50","--","690"
"2003","30 to 34","Nevada","36","171,557","20.98","--","1,170"
"2003","30 to 34","New Hampshire","16**","86,104","18.58**","--","520"
"2003","30 to 34","New Jersey","54","612,795","8.81","--","1,768"
"2003","30 to 34","New Mexico","36","117,589","30.62","--","1,178"
"2003","30 to 34","New York","95","1,377,591","6.90","--","3,119"
"2003","30 to 34","North Carolina","87","632,988","13.74","--","2,873"
"2003","30 to 34","North Dakota","--","37,760","--","--","--"
"2003","30 to 34","Ohio","115","757,696","15.18","--","3,796"
"2003","30 to 34","Oklahoma","51","228,494","22.32","--","1,687"
"2003","30 to 34","Oregon","36","248,435","14.49","--","1,176"
"2003","30 to 34","Pennsylvania","97","785,400","12.35","--","3,193"
"2003","30 to 34","Rhode Island","--","71,354","--","--","--"
"2003","30 to 34","South Carolina","42","285,760","14.70","--","1,366"
"2003","30 to 34","South Dakota","11**","45,258","24.31**","--","359"
"2003","30 to 34","Tennessee","81","414,864","19.52","--","2,665"
"2003","30 to 34","Texas","189","1,657,013","11.41","--","6,238"
"2003","30 to 34","Utah","36","166,428","21.63","--","1,188"
"2003","30 to 34","Vermont","--","38,690","--","--","--"
"2003","30 to 34","Virginia","76","537,978","14.13","--","2,492"
"2003","30 to 34","Washington","74","438,279","16.88","--","2,415"
"2003","30 to 34","West Virginia","15**","116,498","12.88**","--","496"
"2003","30 to 34","Wisconsin","49","361,224","13.57","--","1,603"
"2003","30 to 34","Wyoming","--","30,647","--","--","--"
"2003","35 to 39","Alabama","41","312,160","13.13","--","1,136"
"2003","35 to 39","Alaska","--","48,473","--","--","--"
"2003","35 to 39","Arizona","82","381,549","21.49","--","2,305"
"2003","35 to 39","Arkansas","33","184,163","17.92","--","921"
"2003","35 to 39","California","311","2,710,998","11.47","--","8,694"
"2003","35 to 39","Colorado","73","338,697","21.55","--","2,052"
"2003","35 to 39","Connecticut","19**","272,111","6.98**","--","532"
"2003","35 to 39","Delaware","--","61,381","--","--","--"
"2003","35 to 39","District of Columbia","--","43,577","--","--","--"
"2003","35 to 39","Florida","204","1,215,649","16.78","--","5,684"
"2003","35 to 39","Georgia","82","682,795","12.01","--","2,297"
"2003","35 to 39","Hawaii","--","88,323","--","--","--"
"2003","35 to 39","Idaho","22","88,609","24.83","--","605"
"2003","35 to 39","Illinois","97","921,738","10.52","--","2,688"
"2003","35 to 39","Indiana","76","439,603","17.29","--","2,125"
"2003","35 to 39","Iowa","31","192,829","16.08","--","860"
"2003","35 to 39","Kansas","30","181,070","16.57","--","841"
