"Age","Year","Sex","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"76","2016","Males","197","798,658","24.67","--","0"
"76","2016","Females","14**","984,122","1.42**","--","0"
"76","2015","Males","186","772,985","24.06","--","0"
"76","2015","Females","17**","945,797","1.80**","--","0"
"76","2014","Males","156","757,425","20.60","--","0"
"76","2014","Females","12**","935,578","1.28**","--","0"
"76","2013","Males","166","716,911","23.16","--","0"
"76","2013","Females","17**","891,102","1.91**","--","0"
"76","2012","Males","171","706,342","24.21","--","0"
"76","2012","Females","12**","883,001","1.36**","--","0"
"76","2011","Males","175","698,436","25.06","--","0"
"76","2011","Females","13**","882,835","1.47**","--","0"
"76","2010","Males","165","647,847","25.47","--","0"
"76","2010","Females","17**","823,310","2.07**","--","0"
"76","2009","Males","177","662,929","26.70","--","0"
"76","2009","Females","19**","847,071","2.24**","--","0"
"76","2008","Males","148","664,293","22.28","--","0"
"76","2008","Females","11**","854,039","1.29**","--","0"
"76","2007","Males","173","668,779","25.87","--","0"
"76","2007","Females","16**","866,427","1.85**","--","0"
"76","2006","Males","159","686,612","23.16","--","0"
"76","2006","Females","15**","900,408","1.67**","--","0"
"76","2005","Males","164","662,429","24.76","--","0"
"76","2005","Females","16**","872,920","1.83**","--","0"
"76","2004","Males","152","671,281","22.64","--","0"
"76","2004","Females","18**","895,461","2.01**","--","0"
"76","2003","Males","158","667,777","23.66","--","0"
"76","2003","Females","13**","899,835","1.45**","--","0"
"76","2002","Males","188","655,316","28.69","--","0"
"76","2002","Females","16**","899,155","1.78**","--","0"
"76","2001","Males","190","663,894","28.62","--","0"
"76","2001","Females","20**","925,210","2.16**","--","0"
"77","2021","Males","247","899,595","27.46","--","0"
"77","2021","Females","26","1,093,377","2.38","--","0"
"77","2020","Males","263","943,589","27.87","--","0"
"77","2020","Females","25","1,143,776","2.19","--","0"
"77","2019","Males","248","854,801","29.01","--","0"
"77","2019","Females","19**","1,056,146","1.80**","--","0"
"77","2018","Males","246","793,206","31.01","--","0"
"77","2018","Females","16**","989,626","1.62**","--","0"
"77","2017","Males","202","767,691","26.31","--","0"
"77","2017","Females","16**","957,424","1.67**","--","0"
"77","2016","Males","180","743,208","24.22","--","0"
"77","2016","Females","24","920,414","2.61","--","0"
"77","2015","Males","189","727,164","25.99","--","0"
"77","2015","Females","17**","909,394","1.87**","--","0"
"77","2014","Males","168","688,949","24.39","--","0"
"77","2014","Females","13**","867,050","1.50**","--","0"
"77","2013","Males","175","677,706","25.82","--","0"
"77","2013","Females","16**","858,020","1.87**","--","0"
"77","2012","Males","163","670,655","24.31","--","0"
"77","2012","Females","--","858,500","--","--","--"
"77","2011","Males","149","626,543","23.78","--","0"
"77","2011","Females","--","804,299","--","--","--"
"77","2010","Males","160","631,915","25.32","--","0"
"77","2010","Females","12**","823,499","1.46**","--","0"
"77","2009","Males","155","631,391","24.55","--","0"
"77","2009","Females","10**","824,353","1.21**","--","0"
"77","2008","Males","154","635,581","24.23","--","0"
"77","2008","Females","11**","836,424","1.32**","--","0"
"77","2007","Males","210","652,487","32.19","--","0"
"77","2007","Females","--","869,415","--","--","--"
"77","2006","Males","162","629,377","25.74","--","0"
"77","2006","Females","--","842,954","--","--","--"
"77","2005","Males","163","637,311","25.58","--","0"
"77","2005","Females","11**","864,331","1.27**","--","0"
"77","2004","Males","163","633,496","25.73","--","0"
"77","2004","Females","13**","868,369","1.50**","--","0"
"77","2003","Males","148","621,700","23.81","--","0"
"77","2003","Females","16**","868,088","1.84**","--","0"
"77","2002","Males","168","629,598","26.68","--","0"
"77","2002","Females","17**","893,287","1.90**","--","0"
"77","2001","Males","173","618,080","27.99","--","0"
"77","2001","Females","14**","885,016","1.58**","--","0"
"78","2021","Males","278","895,904","31.03","--","0"
"78","2021","Females","12**","1,102,037","1.09**","--","0"
"78","2020","Males","221","796,474","27.75","--","0"
"78","2020","Females","25","984,157","2.54","--","0"
"78","2019","Males","223","759,927","29.35","--","0"
"78","2019","Females","16**","960,476","1.67**","--","0"
"78","2018","Males","232","734,934","31.57","--","0"
"78","2018","Females","13**","928,749","1.40**","--","0"
"78","2017","Males","218","711,470","30.64","--","0"
"78","2017","Females","12**","892,776","1.34**","--","0"
"78","2016","Males","189","696,305","27.14","--","0"
"78","2016","Females","15**","882,478","1.70**","--","0"
"78","2015","Males","202","658,564","30.67","--","0"
"78","2015","Females","12**","840,133","1.43**","--","0"
"78","2014","Males","172","648,535","26.52","--","0"
"78","2014","Females","12**","832,251","1.44**","--","0"
"78","2013","Males","184","640,693","28.72","--","0"
"78","2013","Females","13**","831,562","1.56**","--","0"
"78","2012","Males","153","598,992","25.54","--","0"
"78","2012","Females","12**","779,620","1.54**","--","0"
"78","2011","Males","153","602,295","25.40","--","0"
"78","2011","Females","--","792,358","--","--","--"
"78","2010","Males","132","602,490","21.91","--","0"
"78","2010","Females","10**","797,715","1.25**","--","0"
"78","2009","Males","153","606,615","25.22","--","0"
"78","2009","Females","11**","810,924","1.36**","--","0"
"78","2008","Males","160","621,852","25.73","--","0"
"78","2008","Females","11**","842,247","1.31**","--","0"
"78","2007","Males","167","599,066","27.88","--","0"
"78","2007","Females","12**","815,751","1.47**","--","0"
"78","2006","Males","169","605,767","27.90","--","0"
"78","2006","Females","--","835,874","--","--","--"
"78","2005","Males","173","600,985","28.79","--","0"
"78","2005","Females","12**","838,490","1.43**","--","0"
"78","2004","Males","158","588,546","26.85","--","0"
"78","2004","Females","10**","837,123","1.20**","--","0"
"78","2003","Males","174","595,664","29.21","--","0"
"78","2003","Females","--","861,327","--","--","--"
"78","2002","Males","162","583,766","27.75","--","0"
"78","2002","Females","10**","852,413","1.17**","--","0"
"78","2001","Males","142","572,229","24.82","--","0"
"78","2001","Females","12**","833,705","1.44**","--","0"
"79","2021","Males","227","752,031","30.19","--","0"
"79","2021","Females","20**","944,223","2.12**","--","0"
"79","2020","Males","244","703,259","34.70","--","0"
"79","2020","Females","--","887,627","--","--","--"
"79","2019","Males","194","701,020","27.67","--","0"
"79","2019","Females","17**","898,404","1.89**","--","0"
"79","2018","Males","223","677,988","32.89","--","0"
"79","2018","Females","10**","863,050","1.16**","--","0"
"79","2017","Males","196","663,515","29.54","--","0"
"79","2017","Females","14**","853,150","1.64**","--","0"
"79","2016","Males","220","627,710","35.05","--","0"
"79","2016","Females","11**","812,403","1.35**","--","0"
"79","2015","Males","168","617,005","27.23","--","0"
"79","2015","Females","18**","803,528","2.24**","--","0"
"79","2014","Males","180","610,259","29.50","--","0"
"79","2014","Females","14**","803,816","1.74**","--","0"
"79","2013","Males","153","569,391","26.87","--","0"
"79","2013","Females","--","752,296","--","--","--"
"79","2012","Males","167","573,211","29.13","--","0"
"79","2012","Females","14**","765,408","1.83**","--","0"
"79","2011","Males","147","572,628","25.67","--","0"
"79","2011","Females","11**","771,267","1.43**","--","0"
"79","2010","Males","152","579,284","26.24","--","0"
"79","2010","Females","16**","792,028","2.02**","--","0"
"79","2009","Males","161","587,904","27.39","--","0"
"79","2009","Females","--","810,576","--","--","--"
"79","2008","Males","176","565,839","31.10","--","0"
"79","2008","Females","--","784,462","--","--","--"
"79","2007","Males","141","571,758","24.66","--","0"
"79","2007","Females","15**","803,570","1.87**","--","0"
"79","2006","Males","144","566,739","25.41","--","0"
"79","2006","Females","--","805,787","--","--","--"
"79","2005","Males","163","553,996","29.42","--","0"
"79","2005","Females","--","803,365","--","--","--"
"79","2004","Males","173","559,873","30.90","--","0"
"79","2004","Females","17**","826,104","2.06**","--","0"
"79","2003","Males","147","548,488","26.80","--","0"
"79","2003","Females","18**","817,635","2.20**","--","0"
"79","2002","Males","166","537,006","30.91","--","0"
"79","2002","Females","--","799,095","--","--","--"
"79","2001","Males","160","537,953","29.74","--","0"
"79","2001","Females","14**","808,440","1.73**","--","0"
"80","2021","Males","224","660,054","33.94","--","0"
"80","2021","Females","14**","847,558","1.65**","--","0"
"80","2020","Males","231","633,039","36.49","--","0"
"80","2020","Females","11**","817,104","1.35**","--","0"
"80","2019","Males","213","643,443","33.10","--","0"
"80","2019","Females","10**","831,492","1.20**","--","0"
"80","2018","Males","177","629,062","28.14","--","0"
"80","2018","Females","22","821,469","2.68","--","0"
"80","2017","Males","184","595,050","30.92","--","0"
"80","2017","Females","11**","782,122","1.41**","--","0"
"80","2016","Males","193","585,062","32.99","--","0"
"80","2016","Females","12**","773,847","1.55**","--","0"
"80","2015","Males","158","577,486","27.36","--","0"
"80","2015","Females","20**","772,917","2.59**","--","0"
"80","2014","Males","158","539,379","29.29","--","0"
"80","2014","Females","12**","724,228","1.66**","--","0"
"80","2013","Males","154","542,002","28.41","--","0"
"80","2013","Females","10**","735,630","1.36**","--","0"
"80","2012","Males","150","541,946","27.68","--","0"
"80","2012","Females","13**","741,952","1.75**","--","0"
"80","2011","Males","179","542,156","33.02","--","0"
"80","2011","Females","12**","750,429","1.60**","--","0"
"80","2010","Males","137","543,595","25.20","--","0"
"80","2010","Females","--","765,013","--","--","--"
"80","2009","Males","149","526,176","28.32","--","0"
"80","2009","Females","12**","744,268","1.61**","--","0"
"80","2008","Males","156","531,699","29.34","--","0"
"80","2008","Females","11**","762,893","1.44**","--","0"
"80","2007","Males","137","527,246","25.98","--","0"
"80","2007","Females","--","765,519","--","--","--"
"80","2006","Males","170","515,321","32.99","--","0"
"80","2006","Females","--","763,549","--","--","--"
"80","2005","Males","150","520,542","28.82","--","0"
"80","2005","Females","--","785,116","--","--","--"
"80","2004","Males","129","509,594","25.31","--","0"
"80","2004","Females","11**","777,140","1.42**","--","0"
"80","2003","Males","148","499,409","29.64","--","0"
"80","2003","Females","10**","760,317","1.32**","--","0"
"80","2002","Males","170","499,959","34.00","--","0"
"80","2002","Females","12**","769,355","1.56**","--","0"
"80","2001","Males","169","491,841","34.36","--","0"
"80","2001","Females","10**","762,990","1.31**","--","0"
"81","2021","Males","212","590,165","35.92","--","0"
"81","2021","Females","17**","776,106","2.19**","--","0"
"81","2020","Males","203","581,092","34.93","--","0"
"81","2020","Females","--","759,755","--","--","--"
"81","2019","Males","181","593,477","30.50","--","0"
"81","2019","Females","10**","787,905","1.27**","--","0"
"81","2018","Males","163","560,752","29.07","--","0"
"81","2018","Females","11**","749,540","1.47**","--","0"
"81","2017","Males","173","551,309","31.38","--","0"
"81","2017","Females","13**","741,532","1.75**","--","0"
"81","2016","Males","189","544,320","34.72","--","0"
"81","2016","Females","11**","741,068","1.48**","--","0"
"81","2015","Males","157","507,194","30.96","--","0"
"81","2015","Females","--","693,091","--","--","--"
"81","2014","Males","175","510,488","34.28","--","0"
"81","2014","Females","12**","705,241","1.70**","--","0"
"81","2013","Males","166","509,116","32.61","--","0"
"81","2013","Females","15**","709,728","2.11**","--","0"
"81","2012","Males","148","509,877","29.03","--","0"
"81","2012","Females","--","718,621","--","--","--"
"81","2011","Males","157","515,544","30.45","--","0"
"81","2011","Females","11**","736,880","1.49**","--","0"
"81","2010","Males","152","494,914","30.71","--","0"
"81","2010","Females","--","718,062","--","--","--"
"81","2009","Males","150","501,564","29.91","--","0"
"81","2009","Females","--","735,205","--","--","--"
"81","2008","Males","165","496,122","33.26","--","0"
"81","2008","Females","16**","736,190","2.17**","--","0"
"81","2007","Males","138","483,740","28.53","--","0"
"81","2007","Females","15**","732,852","2.05**","--","0"
"81","2006","Males","150","487,532","30.77","--","0"
"81","2006","Females","13**","752,401","1.73**","--","0"
"81","2005","Males","138","475,658","29.01","--","0"
"81","2005","Females","11**","742,630","1.48**","--","0"
"81","2004","Males","141","464,763","30.34","--","0"
"81","2004","Females","--","724,776","--","--","--"
"81","2003","Males","152","464,275","32.74","--","0"
"81","2003","Females","13**","732,494","1.78**","--","0"
"81","2002","Males","155","455,626","34.02","--","0"
"81","2002","Females","--","725,067","--","--","--"
"81","2001","Males","131","439,941","29.78","--","0"
"81","2001","Females","10**","714,195","1.40**","--","0"
"82","2021","Males","212","537,272","39.46","--","0"
"82","2021","Females","12**","717,079","1.67**","--","0"
"82","2020","Males","170","531,599","31.98","--","0"
"82","2020","Females","12**","714,449","1.68**","--","0"
"82","2019","Males","171","525,519","32.54","--","0"
"82","2019","Females","--","715,241","--","--","--"
"82","2018","Males","170","515,989","32.95","--","0"
"82","2018","Females","--","706,940","--","--","--"
"82","2017","Males","177","509,366","34.75","--","0"
"82","2017","Females","--","706,469","--","--","--"
"82","2016","Males","145","474,690","30.55","--","0"
"82","2016","Females","--","660,976","--","--","--"
"82","2015","Males","155","476,778","32.51","--","0"
"82","2015","Females","10**","671,433","1.49**","--","0"
"82","2014","Males","147","476,120","30.88","--","0"
"82","2014","Females","12**","676,862","1.77**","--","0"
"82","2013","Males","165","475,515","34.70","--","0"
"82","2013","Females","--","683,666","--","--","--"
"82","2012","Males","151","481,525","31.36","--","0"
"82","2012","Females","10**","702,052","1.42**","--","0"
"82","2011","Males","143","462,132","30.94","--","0"
"82","2011","Females","--","681,445","--","--","--"
"82","2010","Males","142","463,020","30.67","--","0"
"82","2010","Females","12**","698,526","1.72**","--","0"
"82","2009","Males","140","456,484","30.67","--","0"
"82","2009","Females","--","695,764","--","--","--"
"82","2008","Males","134","444,702","30.13","--","0"
"82","2008","Females","13**","692,152","1.88**","--","0"
"82","2007","Males","121","448,162","27.00","--","0"
"82","2007","Females","--","710,668","--","--","--"
"82","2006","Males","130","436,936","29.75","--","0"
"82","2006","Females","--","701,205","--","--","--"
"82","2005","Males","155","426,422","36.35","--","0"
"82","2005","Females","11**","683,341","1.61**","--","0"
"82","2004","Males","162","425,175","38.10","--","0"
